handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_ee77fc47-04eb-34d6-d3bc-58cdc780afa2,Product,Level X G2 Ultra Unleashed(Epic Dark Berries),"<div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><strong><span><span>THIS PRODUCT CONTAINS 20ML OF E-LIQUID AND IS AFFIXED WITH A VAPING DUTY STAMP (EXCISE ACT, 2001) VALUED AT $6.72</span></span></strong></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><div>&nbsp;</div></div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X G2 Ultra Unleashed Pod 50K 20ML - Epic Peach Mango&nbsp;</span><span>20MG</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X Ultra Pod Features:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><ul>	<li><span>Up To 50,000 Puffs</span>&nbsp;</li>	<li><span>20 ML E-liquid capacity</span></li>	<li><span>Next-Gen Technology for improved efficiency.</span></li>	<li><span>Dual Mesh Coil for optimized vapor and flavour.</span></li>	<li><span>Switch Between High and Low Airflow with a twist/flip of the pod.</span></li>	<li><span>Sweetness: 4/5</span></li>	<li><span>Compatible with all Level X Devices.</span></li></ul>",32f435_af6e65b0438b4bb897b0325d9326d177~mv2.webp;32f435_b4ef987691034300b7b27e5583c85604~mv2.webp;32f435_cd0db70a8b784432acbc5d12d1a4fafd~mv2.webp;32f435_a4e4af6e9d3b4888ab29a68eef24865f~mv2.webp;32f435_0677201c475f43599c5ecf27568f4c5b~mv2.webp;32f435_6d9c26a78ec6448db30069c944d6610b~mv2.webp;32f435_c41bd1ee9afe49b793cdcc3e302a16eb~mv2.webp;32f435_4cbbe3b67b43487ea1d3a9bfdfd44c78~mv2.webp;32f435_2140f0c2d33e4e5b9220327a8b48eb80~mv2.webp,Level X G2 ultra,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Epic blue razz;epic cherry;epic coconut;epic dark berries;epic grape;epic peach mango;epic peppermint;epic strawberry watermelon;epic tropical storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5259cc56-8197-2522-0229-a70018f14519,Product,Level X G2 Ultra Unleashed(Epic Coconut),"<div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><strong><span><span>THIS PRODUCT CONTAINS 20ML OF E-LIQUID AND IS AFFIXED WITH A VAPING DUTY STAMP (EXCISE ACT, 2001) VALUED AT $6.72</span></span></strong></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><div>&nbsp;</div></div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X G2 Ultra Unleashed Pod 50K 20ML - Epic Peach Mango&nbsp;</span><span>20MG</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X Ultra Pod Features:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><ul>	<li><span>Up To 50,000 Puffs</span>&nbsp;</li>	<li><span>20 ML E-liquid capacity</span></li>	<li><span>Next-Gen Technology for improved efficiency.</span></li>	<li><span>Dual Mesh Coil for optimized vapor and flavour.</span></li>	<li><span>Switch Between High and Low Airflow with a twist/flip of the pod.</span></li>	<li><span>Sweetness: 4/5</span></li>	<li><span>Compatible with all Level X Devices.</span></li></ul>",32f435_b4ef987691034300b7b27e5583c85604~mv2.webp;32f435_cd0db70a8b784432acbc5d12d1a4fafd~mv2.webp;32f435_a4e4af6e9d3b4888ab29a68eef24865f~mv2.webp;32f435_af6e65b0438b4bb897b0325d9326d177~mv2.webp;32f435_0677201c475f43599c5ecf27568f4c5b~mv2.webp;32f435_6d9c26a78ec6448db30069c944d6610b~mv2.webp;32f435_c41bd1ee9afe49b793cdcc3e302a16eb~mv2.webp;32f435_4cbbe3b67b43487ea1d3a9bfdfd44c78~mv2.webp;32f435_2140f0c2d33e4e5b9220327a8b48eb80~mv2.webp,Level X G2 ultra,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Epic blue razz;epic cherry;epic coconut;epic dark berries;epic grape;epic peach mango;epic peppermint;epic strawberry watermelon;epic tropical storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e999a98c-8ccd-c363-e8a5-996aad175c77,Product,Level X G2 Ultra Unleashed(Epic Cherry),"<div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><strong><span><span>THIS PRODUCT CONTAINS 20ML OF E-LIQUID AND IS AFFIXED WITH A VAPING DUTY STAMP (EXCISE ACT, 2001) VALUED AT $6.72</span></span></strong></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><div>&nbsp;</div></div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X G2 Ultra Unleashed Pod 50K 20ML - Epic Peach Mango&nbsp;</span><span>20MG</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X Ultra Pod Features:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><ul>	<li><span>Up To 50,000 Puffs</span>&nbsp;</li>	<li><span>20 ML E-liquid capacity</span></li>	<li><span>Next-Gen Technology for improved efficiency.</span></li>	<li><span>Dual Mesh Coil for optimized vapor and flavour.</span></li>	<li><span>Switch Between High and Low Airflow with a twist/flip of the pod.</span></li>	<li><span>Sweetness: 4/5</span></li>	<li><span>Compatible with all Level X Devices.</span></li></ul>",32f435_cd0db70a8b784432acbc5d12d1a4fafd~mv2.webp;32f435_a4e4af6e9d3b4888ab29a68eef24865f~mv2.webp;32f435_b4ef987691034300b7b27e5583c85604~mv2.webp;32f435_af6e65b0438b4bb897b0325d9326d177~mv2.webp;32f435_0677201c475f43599c5ecf27568f4c5b~mv2.webp;32f435_6d9c26a78ec6448db30069c944d6610b~mv2.webp;32f435_c41bd1ee9afe49b793cdcc3e302a16eb~mv2.webp;32f435_4cbbe3b67b43487ea1d3a9bfdfd44c78~mv2.webp;32f435_2140f0c2d33e4e5b9220327a8b48eb80~mv2.webp,Level X G2 ultra,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Epic blue razz;epic cherry;epic coconut;epic dark berries;epic grape;epic peach mango;epic peppermint;epic strawberry watermelon;epic tropical storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e4339315-b101-fbea-6fbd-77eb88838bf8,Product,Level X G2 Ultra Unleashed(Epic Blue Razz),"<div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><strong><span><span>THIS PRODUCT CONTAINS 20ML OF E-LIQUID AND IS AFFIXED WITH A VAPING DUTY STAMP (EXCISE ACT, 2001) VALUED AT $6.72</span></span></strong></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><div>&nbsp;</div></div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X G2 Ultra Unleashed Pod 50K 20ML - Epic Peach Mango&nbsp;</span><span>20MG</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X Ultra Pod Features:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><ul>	<li><span>Up To 50,000 Puffs</span>&nbsp;</li>	<li><span>20 ML E-liquid capacity</span></li>	<li><span>Next-Gen Technology for improved efficiency.</span></li>	<li><span>Dual Mesh Coil for optimized vapor and flavour.</span></li>	<li><span>Switch Between High and Low Airflow with a twist/flip of the pod.</span></li>	<li><span>Sweetness: 4/5</span></li>	<li><span>Compatible with all Level X Devices.</span></li></ul>",32f435_a4e4af6e9d3b4888ab29a68eef24865f~mv2.webp;32f435_cd0db70a8b784432acbc5d12d1a4fafd~mv2.webp;32f435_b4ef987691034300b7b27e5583c85604~mv2.webp;32f435_af6e65b0438b4bb897b0325d9326d177~mv2.webp;32f435_0677201c475f43599c5ecf27568f4c5b~mv2.webp;32f435_6d9c26a78ec6448db30069c944d6610b~mv2.webp;32f435_c41bd1ee9afe49b793cdcc3e302a16eb~mv2.webp;32f435_4cbbe3b67b43487ea1d3a9bfdfd44c78~mv2.webp;32f435_2140f0c2d33e4e5b9220327a8b48eb80~mv2.webp,Level X G2 ultra,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Epic blue razz;epic cherry;epic coconut;epic dark berries;epic grape;epic peach mango;epic peppermint;epic strawberry watermelon;epic tropical storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4c90652e-e17d-2d84-e4b0-1fe889284738,Product,Nasha 40k(Watermelon Peach),,32f435_6d62333825c04789b572cbf6637a667a~mv2.webp;32f435_af53bf7927124eae97bc884664bd6785~mv2.webp;32f435_0cee397c7f244bb8914562fac85ad8a4~mv2.webp;32f435_43c00e866bc5408db1b2f54a7a1ab941~mv2.webp;32f435_9c66e2235e4949748429f831c4041638~mv2.webp;32f435_e1d9af4feb86447993c55de652508d34~mv2.webp;32f435_58099e9def194e1398a46a5db841ee78~mv2.webp;32f435_c9bc72ccb34447ada315539a0c6bd35d~mv2.webp;32f435_303075fedf40414f879f9e2b43e742b2~mv2.webp,Boosted pods/30k/Nasha 40k,,,39.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,apple grape blueberry;blue razz lemonade;blueberry dragonfruit;mango kiwi ice;mint;peach ice;pineapple melon;pomegranate banana;strawberry raspberry cherry;watermelon peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e4a6b6f2-9e14-7e3d-3d2c-d69a068f30ce,Product,Nasha 40k(Strawberry Raspberry Cherry),,32f435_af53bf7927124eae97bc884664bd6785~mv2.webp;32f435_0cee397c7f244bb8914562fac85ad8a4~mv2.webp;32f435_43c00e866bc5408db1b2f54a7a1ab941~mv2.webp;32f435_9c66e2235e4949748429f831c4041638~mv2.webp;32f435_e1d9af4feb86447993c55de652508d34~mv2.webp;32f435_58099e9def194e1398a46a5db841ee78~mv2.webp;32f435_c9bc72ccb34447ada315539a0c6bd35d~mv2.webp;32f435_303075fedf40414f879f9e2b43e742b2~mv2.webp;32f435_6d62333825c04789b572cbf6637a667a~mv2.webp,Boosted pods/30k/Nasha 40k,,,39.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,apple grape blueberry;blue razz lemonade;blueberry dragonfruit;mango kiwi ice;mint;peach ice;pineapple melon;pomegranate banana;strawberry raspberry cherry;watermelon peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_67748919-6a3a-bc60-6b33-2ee6da96a923,Product,Nasha 40k(Pineapple Melon),,32f435_43c00e866bc5408db1b2f54a7a1ab941~mv2.webp;32f435_9c66e2235e4949748429f831c4041638~mv2.webp;32f435_e1d9af4feb86447993c55de652508d34~mv2.webp;32f435_58099e9def194e1398a46a5db841ee78~mv2.webp;32f435_c9bc72ccb34447ada315539a0c6bd35d~mv2.webp;32f435_303075fedf40414f879f9e2b43e742b2~mv2.webp;32f435_0cee397c7f244bb8914562fac85ad8a4~mv2.webp;32f435_af53bf7927124eae97bc884664bd6785~mv2.webp;32f435_6d62333825c04789b572cbf6637a667a~mv2.webp,Boosted pods/30k/Nasha 40k,,,39.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,apple grape blueberry;blue razz lemonade;blueberry dragonfruit;mango kiwi ice;mint;peach ice;pineapple melon;pomegranate banana;strawberry raspberry cherry;watermelon peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2a1197a8-d42e-82d3-f29e-eb6394fcde95,Product,Nasha 40k(Peach Ice),,32f435_9c66e2235e4949748429f831c4041638~mv2.webp;32f435_e1d9af4feb86447993c55de652508d34~mv2.webp;32f435_58099e9def194e1398a46a5db841ee78~mv2.webp;32f435_c9bc72ccb34447ada315539a0c6bd35d~mv2.webp;32f435_303075fedf40414f879f9e2b43e742b2~mv2.webp;32f435_43c00e866bc5408db1b2f54a7a1ab941~mv2.webp;32f435_0cee397c7f244bb8914562fac85ad8a4~mv2.webp;32f435_af53bf7927124eae97bc884664bd6785~mv2.webp;32f435_6d62333825c04789b572cbf6637a667a~mv2.webp,Boosted pods/30k/Nasha 40k,,,39.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,apple grape blueberry;blue razz lemonade;blueberry dragonfruit;mango kiwi ice;mint;peach ice;pineapple melon;pomegranate banana;strawberry raspberry cherry;watermelon peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_85cfb5a7-a3db-9dd3-a86b-b8e0c238e19d,Product,Nasha 40k(mango Kiwi Ice),,32f435_58099e9def194e1398a46a5db841ee78~mv2.webp;32f435_c9bc72ccb34447ada315539a0c6bd35d~mv2.webp;32f435_303075fedf40414f879f9e2b43e742b2~mv2.webp;32f435_e1d9af4feb86447993c55de652508d34~mv2.webp;32f435_9c66e2235e4949748429f831c4041638~mv2.webp;32f435_43c00e866bc5408db1b2f54a7a1ab941~mv2.webp;32f435_0cee397c7f244bb8914562fac85ad8a4~mv2.webp;32f435_af53bf7927124eae97bc884664bd6785~mv2.webp;32f435_6d62333825c04789b572cbf6637a667a~mv2.webp,Boosted pods/30k/Nasha 40k,,,39.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,apple grape blueberry;blue razz lemonade;blueberry dragonfruit;mango kiwi ice;mint;peach ice;pineapple melon;pomegranate banana;strawberry raspberry cherry;watermelon peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ceba4f0b-81c2-cd93-0db2-c065193513c8,Product,Nasha 40k(Blue Razz Lemon),,32f435_c9bc72ccb34447ada315539a0c6bd35d~mv2.webp;32f435_303075fedf40414f879f9e2b43e742b2~mv2.webp;32f435_58099e9def194e1398a46a5db841ee78~mv2.webp;32f435_e1d9af4feb86447993c55de652508d34~mv2.webp;32f435_9c66e2235e4949748429f831c4041638~mv2.webp;32f435_43c00e866bc5408db1b2f54a7a1ab941~mv2.webp;32f435_0cee397c7f244bb8914562fac85ad8a4~mv2.webp;32f435_af53bf7927124eae97bc884664bd6785~mv2.webp;32f435_6d62333825c04789b572cbf6637a667a~mv2.webp,Boosted pods/30k/Nasha 40k,,,39.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,apple grape blueberry;blue razz lemonade;blueberry dragonfruit;mango kiwi ice;mint;peach ice;pineapple melon;pomegranate banana;strawberry raspberry cherry;watermelon peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c26d43b1-ebf2-7946-bfb9-c8c3df53389d,Product,Nasha 40k(Apple Grape Blueberry),,32f435_303075fedf40414f879f9e2b43e742b2~mv2.webp;32f435_c9bc72ccb34447ada315539a0c6bd35d~mv2.webp;32f435_58099e9def194e1398a46a5db841ee78~mv2.webp;32f435_e1d9af4feb86447993c55de652508d34~mv2.webp;32f435_9c66e2235e4949748429f831c4041638~mv2.webp;32f435_43c00e866bc5408db1b2f54a7a1ab941~mv2.webp;32f435_0cee397c7f244bb8914562fac85ad8a4~mv2.webp;32f435_af53bf7927124eae97bc884664bd6785~mv2.webp;32f435_6d62333825c04789b572cbf6637a667a~mv2.webp,Boosted pods/30k/Nasha 40k,,,39.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,apple grape blueberry;blue razz lemonade;blueberry dragonfruit;mango kiwi ice;mint;peach ice;pineapple melon;pomegranate banana;strawberry raspberry cherry;watermelon peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b1ea2207-23da-eb9d-8598-823f53fa1e2b,Product,Boosted 30k(Tangy Apple),,32f435_1d34c15aa294470dbcbc4d371a7bb2d2~mv2.webp;32f435_4f2afef8670840478c30a5a599ab161f~mv2.webp;32f435_a6603855f91946faa48bd4e41911a58a~mv2.webp;32f435_8669841fdb904922a489cb104406972f~mv2.webp;32f435_bd26981c41644d21a5d5bdf1e511a621~mv2.webp;32f435_491e15bca23c41f1a34e7ced32b4da95~mv2.webp,Boosted pods/30k/Nasha 40k,,,39.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,blackberry ice;blue raspberry;cherry lemon;peach ice;spearmint;tangy apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2da81b82-f2cb-ba03-409b-6944163531c9,Product,Boosted 30k(Spearmint),,32f435_4f2afef8670840478c30a5a599ab161f~mv2.webp;32f435_a6603855f91946faa48bd4e41911a58a~mv2.webp;32f435_8669841fdb904922a489cb104406972f~mv2.webp;32f435_bd26981c41644d21a5d5bdf1e511a621~mv2.webp;32f435_491e15bca23c41f1a34e7ced32b4da95~mv2.webp;32f435_1d34c15aa294470dbcbc4d371a7bb2d2~mv2.webp,Boosted pods/30k/Nasha 40k,,,39.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,blackberry ice;blue raspberry;cherry lemon;peach ice;spearmint;tangy apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c901551b-7a76-47ee-9b7d-d608c16a35c7,Product,Boosted 30k(Cherry Lemon),,32f435_a6603855f91946faa48bd4e41911a58a~mv2.webp;32f435_8669841fdb904922a489cb104406972f~mv2.webp;32f435_bd26981c41644d21a5d5bdf1e511a621~mv2.webp;32f435_491e15bca23c41f1a34e7ced32b4da95~mv2.webp;32f435_4f2afef8670840478c30a5a599ab161f~mv2.webp;32f435_1d34c15aa294470dbcbc4d371a7bb2d2~mv2.webp,Boosted pods/30k/Nasha 40k,,,39.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,blackberry ice;blue raspberry;cherry lemon;peach ice;spearmint;tangy apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20e415ff-9481-c86f-2db5-cd7c415dd3b9,Product,Boosted 30k(Blueraspberry ),,32f435_8669841fdb904922a489cb104406972f~mv2.webp;32f435_bd26981c41644d21a5d5bdf1e511a621~mv2.webp;32f435_a6603855f91946faa48bd4e41911a58a~mv2.webp;32f435_491e15bca23c41f1a34e7ced32b4da95~mv2.webp;32f435_4f2afef8670840478c30a5a599ab161f~mv2.webp;32f435_1d34c15aa294470dbcbc4d371a7bb2d2~mv2.webp,Boosted pods/30k/Nasha 40k,,,39.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,blackberry ice;blue raspberry;cherry lemon;peach ice;spearmint;tangy apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_14abac9e-c470-28d7-a03a-3f59e062f4bc,Product,Boosted 30k(Blackberry Ice),,32f435_bd26981c41644d21a5d5bdf1e511a621~mv2.webp;32f435_8669841fdb904922a489cb104406972f~mv2.webp;32f435_a6603855f91946faa48bd4e41911a58a~mv2.webp;32f435_491e15bca23c41f1a34e7ced32b4da95~mv2.webp;32f435_4f2afef8670840478c30a5a599ab161f~mv2.webp;32f435_1d34c15aa294470dbcbc4d371a7bb2d2~mv2.webp,Boosted pods/30k/Nasha 40k,,,39.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,blackberry ice;blue raspberry;cherry lemon;peach ice;spearmint;tangy apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8cacdcfc-5bf3-ba56-ab3b-0f4f8659b9ff,Product,Boosted Series Pods 28k(Watermelon Guava),"<p><strong>Boosted Ultra Pod Series 2</strong>&nbsp;delivers up to&nbsp;<strong>28,000 puffs</strong>&nbsp;with 20ml of e-liquid and a powerful 0.6 ohm dual mesh coil. Featuring an OLED screen, adjustable airflow, variable voltage modes, child lock, and leak-proof design — all packed in a sleek, easy-to-use pod. Each carton includes 5 pods for long-lasting vaping on the go.</p><p>Flavor Profile</p><p><strong>Blueberry Kiwi:</strong>&nbsp;Sweet blueberries meet tangy kiwi for a perfectly balanced fruity duo.</p><p><strong>Blueberry Raspberry:</strong>&nbsp;Juicy blueberries blended with tart raspberries for a vibrant, refreshing taste.</p><p><strong>Mango Peach Ice:</strong>&nbsp;Ripe mango and sweet peach with a cool, icy finish.</p><p><strong>Mint:</strong>&nbsp;Crisp and invigorating pure mint for a refreshing burst.</p><p><strong>Peach Ice:</strong>&nbsp;Succulent peach flavor with a refreshing icy touch.</p><p><strong>Pink Lemon:</strong>&nbsp;Zesty lemonade with a hint of berry sweetness for a playful tang.</p><p><strong>Pomegranate Peach:</strong>&nbsp;Tart pomegranate combined with juicy peach for a rich fruity experience.</p><p><strong>Red Apple:</strong>&nbsp;Crisp, sweet flavor like biting into a freshly picked red apple.</p><p><strong>Tropical Melon:</strong>&nbsp;Honeydew, cantaloupe, and watermelon blend for a smooth tropical vibe.</p><p><strong>Watermelon Guava:</strong>&nbsp;Sweet watermelon and exotic guava for a tropical, mouthwatering delight.</p>",32f435_6abf52f8f04c47e685edd79ef3ab5e44~mv2.webp;32f435_f331d3bb9bc344a485cf1d71e373121e~mv2.webp;32f435_a2195bf71a134c1aa13d6ca2146a265c~mv2.webp;32f435_b82b3125cfed4b55b32cb6364843047b~mv2.webp;32f435_b6a9b70f69ef48e6be25b05f1b93355c~mv2.webp;32f435_2df1ff7e71b143318d04be9010e8adf6~mv2.webp;32f435_2fcc6131cbb547efbb7808647123fd03~mv2.webp;32f435_a662ddf7d3f0469da2e4b9896ecd1802~mv2.webp;32f435_2d80dc06b4cc434c8358abfc9adfd52b~mv2.webp;32f435_6e271cd54194433ba2ef9e81e6a701d1~mv2.webp,boosted ultra series 28k;Boosted pods/30k/Nasha 40k,,,29.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Blueberry Kiwi;Blueberry Raspberry;Mango Peach;Mint;Peach Ice;Pink Lemon;Pomegranate Peach;Red Apple;Tropical Melon;Watermelon Guava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
